Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 25/09/2014
Code Year    ARDY   Cohort       Exposure
GBRTENW  1995     38     1957       358086.48
GBRTENW  1995     39     1956       346725.19
GBRTENW  1995     40     1955       336454.10
GBRTENW  1995     41     1954       334468.85
GBRTENW  1995     42     1953       335456.52
GBRTENW  1995     43     1952       332278.48
GBRTENW  1995     44     1951       332543.18
GBRTENW  1995     45     1950       339950.17
GBRTENW  1995     46     1949       351022.54
GBRTENW  1995     47     1948       369675.69
GBRTENW  1995     48     1947       396831.49
GBRTENW  1995     49     1946       368218.05
GBRTENW  1995     50     1945       324429.30
GBRTENW  1995     51     1944       320596.16
GBRTENW  1995     52     1943       311368.28
GBRTENW  1995     53     1942       290186.51
GBRTENW  1995     54     1941       267039.85
GBRTENW  1995     55     1940       264700.66
GBRTENW  1996     12     1984       156871.32
GBRTENW  1996     13     1983       309524.08
GBRTENW  1996     14     1982       308982.15
GBRTENW  1996     15     1981       312113.17
GBRTENW  1996     16     1980       316588.35
GBRTENW  1996     17     1979       311596.23
GBRTENW  1996     18     1978       292941.36
GBRTENW  1996     19     1977       281356.03
GBRTENW  1996     20     1976       288157.71
GBRTENW  1996     21     1975       299985.75
GBRTENW  1996     22     1974       313495.29
GBRTENW  1996     23     1973       332840.37
GBRTENW  1996     24     1972       356493.42
GBRTENW  1996     25     1971       376940.12
GBRTENW  1996     26     1970       384108.00
GBRTENW  1996     27     1969       390174.10
GBRTENW  1996     28     1968       399555.16
GBRTENW  1996     29     1967       407200.56
GBRTENW  1996     30     1966       415253.28
GBRTENW  1996     31     1965       420049.88
GBRTENW  1996     32     1964       421018.16
GBRTENW  1996     33     1963       416457.80
GBRTENW  1996     34     1962       408166.25
GBRTENW  1996     35     1961       397744.30
GBRTENW  1996     36     1960       384170.98
GBRTENW  1996     37     1959       372768.19
GBRTENW  1996     38     1958       366327.69
GBRTENW  1996     39     1957       358066.19
GBRTENW  1996     40     1956       346702.40
GBRTENW  1996     41     1955       336497.54
GBRTENW  1996     42     1954       334406.32
GBRTENW  1996     43     1953       335179.62
GBRTENW  1996     44     1952       332111.87
GBRTENW  1996     45     1951       332190.56
GBRTENW  1996     46     1950       339372.92
GBRTENW  1996     47     1949       350327.83
GBRTENW  1996     48     1948       368982.44
GBRTENW  1996     49     1947       395670.54
GBRTENW  1996     50     1946       367277.70
GBRTENW  1996     51     1945       324090.14
GBRTENW  1996     52     1944       319748.58
GBRTENW  1996     53     1943       310314.76
GBRTENW  1996     54     1942       289221.04
GBRTENW  1996     55     1941       266381.64
GBRTENW  1997     12     1985       161857.23
GBRTENW  1997     13     1984       316294.24
GBRTENW  1997     14     1983       309883.52
GBRTENW  1997     15     1982       309277.63
GBRTENW  1997     16     1981       312731.51
GBRTENW  1997     17     1980       317108.87
GBRTENW  1997     18     1979       311097.11
GBRTENW  1997     19     1978       294855.83
GBRTENW  1997     20     1977       285085.80
GBRTENW  1997     21     1976       289963.64
GBRTENW  1997     22     1975       303097.93
GBRTENW  1997     23     1974       316806.07
GBRTENW  1997     24     1973       336128.73
GBRTENW  1997     25     1972       359388.52
GBRTENW  1997     26     1971       379483.78
GBRTENW  1997     27     1970       386221.57
GBRTENW  1997     28     1969       391975.97
GBRTENW  1997     29     1968       401100.48
GBRTENW  1997     30     1967       408602.12
GBRTENW  1997     31     1966       416250.89
GBRTENW  1997     32     1965       420495.21
GBRTENW  1997     33     1964       421184.79
GBRTENW  1997     34     1963       416428.35
GBRTENW  1997     35     1962       407823.65
GBRTENW  1997     36     1961       397423.76
GBRTENW  1997     37     1960       384031.95
GBRTENW  1997     38     1959       372524.52
GBRTENW  1997     39     1958       366317.12
GBRTENW  1997     40     1957       358041.24
GBRTENW  1997     41     1956       346627.45
GBRTENW  1997     42     1955       336519.55
GBRTENW  1997     43     1954       334369.75
GBRTENW  1997     44     1953       335002.12
GBRTENW  1997     45     1952       331802.21
GBRTENW  1997     46     1951       331793.45
GBRTENW  1997     47     1950       338766.34
GBRTENW  1997     48     1949       349595.21
GBRTENW  1997     49     1948       368335.64
GBRTENW  1997     50     1947       394478.66
GBRTENW  1997     51     1946       366285.76
GBRTENW  1997     52     1945       323684.86
GBRTENW  1997     53     1944       318808.25
GBRTENW  1997     54     1943       309108.67
GBRTENW  1997     55     1942       288184.30
GBRTENW  1998     12     1986       162903.38
GBRTENW  1998     13     1985       322551.67
GBRTENW  1998     14     1984       316808.81
GBRTENW  1998     15     1983       310134.67
GBRTENW  1998     16     1982       309708.51
GBRTENW  1998     17     1981       313256.97
GBRTENW  1998     18     1980       316478.75
GBRTENW  1998     19     1979       312340.87
GBRTENW  1998     20     1978       297767.13
GBRTENW  1998     21     1977       287693.77
GBRTENW  1998     22     1976       294121.95
GBRTENW  1998     23     1975       307295.86
GBRTENW  1998     24     1974       320820.47
GBRTENW  1998     25     1973       339947.06
GBRTENW  1998     26     1972       363034.61
GBRTENW  1998     27     1971       382578.91
GBRTENW  1998     28     1970       388636.28
GBRTENW  1998     29     1969       394011.75
GBRTENW  1998     30     1968       402926.90
GBRTENW  1998     31     1967       410055.10
GBRTENW  1998     32     1966       417227.15
GBRTENW  1998     33     1965       420961.21
GBRTENW  1998     34     1964       421255.71
GBRTENW  1998     35     1963       416289.10
GBRTENW  1998     36     1962       407712.10
GBRTENW  1998     37     1961       397315.52
GBRTENW  1998     38     1960       383907.84
GBRTENW  1998     39     1959       372559.22
GBRTENW  1998     40     1958       366251.43
GBRTENW  1998     41     1957       357970.47
GBRTENW  1998     42     1956       346612.24
GBRTENW  1998     43     1955       336593.03
GBRTENW  1998     44     1954       334492.49
GBRTENW  1998     45     1953       334740.93
GBRTENW  1998     46     1952       331447.29
GBRTENW  1998     47     1951       331399.47
GBRTENW  1998     48     1950       338108.32
GBRTENW  1998     49     1949       348928.83
GBRTENW  1998     50     1948       367607.34
GBRTENW  1998     51     1947       393193.46
GBRTENW  1998     52     1946       365203.35
GBRTENW  1998     53     1945       323133.07
GBRTENW  1998     54     1944       317779.20
GBRTENW  1998     55     1943       307838.55
GBRTENW  1999     12     1987       165783.69
GBRTENW  1999     13     1986       325487.05
GBRTENW  1999     14     1985       323001.52
GBRTENW  1999     15     1984       316882.92
GBRTENW  1999     16     1983       310327.31
GBRTENW  1999     17     1982       309799.74
GBRTENW  1999     18     1981       311692.32
GBRTENW  1999     19     1980       316794.19
GBRTENW  1999     20     1979       314684.93
GBRTENW  1999     21     1978       299688.67
GBRTENW  1999     22     1977       291980.69
GBRTENW  1999     23     1976       299720.52
GBRTENW  1999     24     1975       312339.69
GBRTENW  1999     25     1974       326388.36
GBRTENW  1999     26     1973       345204.42
GBRTENW  1999     27     1972       367792.81
GBRTENW  1999     28     1971       386629.59
GBRTENW  1999     29     1970       391684.39
GBRTENW  1999     30     1969       396867.49
GBRTENW  1999     31     1968       405119.17
GBRTENW  1999     32     1967       411888.32
GBRTENW  1999     33     1966       418546.13
GBRTENW  1999     34     1965       421713.19
GBRTENW  1999     35     1964       421532.32
GBRTENW  1999     36     1963       416631.68
GBRTENW  1999     37     1962       407912.97
GBRTENW  1999     38     1961       397377.14
GBRTENW  1999     39     1960       384234.78
GBRTENW  1999     40     1959       372761.50
GBRTENW  1999     41     1958       366355.05
GBRTENW  1999     42     1957       358227.95
GBRTENW  1999     43     1956       346813.47
GBRTENW  1999     44     1955       337016.98
GBRTENW  1999     45     1954       334750.99
GBRTENW  1999     46     1953       334566.30
GBRTENW  1999     47     1952       331325.21
GBRTENW  1999     48     1951       331110.78
GBRTENW  1999     49     1950       337646.21
GBRTENW  1999     50     1949       348342.79
GBRTENW  1999     51     1948       366938.49
GBRTENW  1999     52     1947       391951.55
GBRTENW  1999     53     1946       364151.42
GBRTENW  1999     54     1945       322851.60
GBRTENW  1999     55     1944       316778.19
GBRTENW  2000     12     1988       168892.52
GBRTENW  2000     13     1987       332316.27
GBRTENW  2000     14     1986       325666.04
GBRTENW  2000     15     1985       322976.62
GBRTENW  2000     16     1984       317136.22
GBRTENW  2000     17     1983       310700.84
GBRTENW  2000     18     1982       308073.22
GBRTENW  2000     19     1981       311250.66
GBRTENW  2000     20     1980       320583.07
GBRTENW  2000     21     1979       316770.69
GBRTENW  2000     22     1978       303683.31
GBRTENW  2000     23     1977       298169.51
GBRTENW  2000     24     1976       306075.19
GBRTENW  2000     25     1975       318165.21
GBRTENW  2000     26     1974       332516.76
GBRTENW  2000     27     1973       350664.32
GBRTENW  2000     28     1972       372856.06
GBRTENW  2000     29     1971       390696.04
GBRTENW  2000     30     1970       395047.22
GBRTENW  2000     31     1969       399688.21
GBRTENW  2000     32     1968       407358.36
GBRTENW  2000     33     1967       413891.39
GBRTENW  2000     34     1966       420018.48
GBRTENW  2000     35     1965       422471.96
GBRTENW  2000     36     1964       422069.08
GBRTENW  2000     37     1963       416901.75
GBRTENW  2000     38     1962       408013.16
GBRTENW  2000     39     1961       397711.66
GBRTENW  2000     40     1960       384414.23
GBRTENW  2000     41     1959       372863.91
GBRTENW  2000     42     1958       366582.92
GBRTENW  2000     43     1957       358418.09
GBRTENW  2000     44     1956       347048.71
GBRTENW  2000     45     1955       337280.02
GBRTENW  2000     46     1954       334743.48
GBRTENW  2000     47     1953       334372.46
GBRTENW  2000     48     1952       331067.92
GBRTENW  2000     49     1951       330778.41
GBRTENW  2000     50     1950       337148.00
GBRTENW  2000     51     1949       347741.00
GBRTENW  2000     52     1948       366261.01
GBRTENW  2000     53     1947       390709.38
GBRTENW  2000     54     1946       362924.72
GBRTENW  2000     55     1945       322523.57
GBRTENW  2001     12     1989       167727.99
GBRTENW  2001     13     1988       334532.44
GBRTENW  2001     14     1987       332493.39
GBRTENW  2001     15     1986       325768.15
GBRTENW  2001     16     1985       323385.35
GBRTENW  2001     17     1984       318230.14
GBRTENW  2001     18     1983       311218.60
GBRTENW  2001     19     1982       308547.51
GBRTENW  2001     20     1981       316213.49
GBRTENW  2001     21     1980       325946.83
GBRTENW  2001     22     1979       322063.35
GBRTENW  2001     23     1978       310354.65
GBRTENW  2001     24     1977       305489.93
GBRTENW  2001     25     1976       311590.97
GBRTENW  2001     26     1975       323425.64
GBRTENW  2001     27     1974       337169.46
GBRTENW  2001     28     1973       354823.52
GBRTENW  2001     29     1972       376645.45
GBRTENW  2001     30     1971       393575.48
GBRTENW  2001     31     1970       397689.60
GBRTENW  2001     32     1969       401664.46
GBRTENW  2001     33     1968       409177.33
GBRTENW  2001     34     1967       415424.25
GBRTENW  2001     35     1966       421009.40
GBRTENW  2001     36     1965       423052.24
GBRTENW  2001     37     1964       422455.51
GBRTENW  2001     38     1963       417019.66
GBRTENW  2001     39     1962       408246.44
GBRTENW  2001     40     1961       397811.76
GBRTENW  2001     41     1960       384254.22
GBRTENW  2001     42     1959       372811.56
GBRTENW  2001     43     1958       366545.79
GBRTENW  2001     44     1957       358292.87
GBRTENW  2001     45     1956       346633.72
GBRTENW  2001     46     1955       336837.96
GBRTENW  2001     47     1954       334107.29
GBRTENW  2001     48     1953       333628.49
GBRTENW  2001     49     1952       330423.89
GBRTENW  2001     50     1951       330051.46
GBRTENW  2001     51     1950       336394.98
GBRTENW  2001     52     1949       346899.07
GBRTENW  2001     53     1948       365308.34
GBRTENW  2001     54     1947       388741.24
GBRTENW  2001     55     1946       361832.61
GBRTENW  2002     12     1990       169447.31
